1, -1890.5651252243704, -1890.5651252243704
2, -978.9070937994837, -1206.8216016557053
3, -1383.9475328410795, -1231.3305273721353
4, -1381.097560832234, -1246.9408738036605
5, -1045.8255279669615, -1174.2674898941248
6, -1092.3096448437784, -1140.91226687354
7, -1315.2889173167218, -1155.1684002170298
8, -1454.4700447192977, -1181.4664358706327
9, -1374.0024855245929, -1195.205113548287
10, -1380.507071686612, -1207.1698510774966
11, -1257.5028392207619, -1205.8491235058448
12, -1001.7941357079812, -1175.6023368532353
13, -1036.6890116772554, -1155.3168134582595
14, -1734.203312511649, -1178.371882090495
15, -1411.3882122376883, -1188.9814599027054
16, -1190.8544191642004, -1184.2678755480729
17, -1734.9690226008145, -1202.9994339575685
18, -1351.0022113850207, -1207.640496149083
19, -1074.4890882615816, -1193.9807032432655
20, -1167.6820936189, -1188.4234926415386
21, -1506.2078929926006, -1198.8967988953204
22, -1330.6494978664944, -1202.1151645351624
23, -1253.9832634271152, -1201.5759844374911
24, -1249.1922796173692, -1200.9160321278548
25, -1220.371235267551, -1199.0135988515035
26, -1284.2071198346039, -1200.091434250981
27, -1732.7291940271916, -1210.7730966145973
28, -1338.5357887040072, -1213.2707905661682
29, -1060.0686397238999, -1203.4128874718408
30, -1734.976148667445, -1213.208970388039
31, -1254.22356378659, -1212.4244555275466
32, -1210.4735486154516, -1210.0793110994416
33, -1672.3936728650335, -1218.5495402097363
34, -1740.9971660624724, -1227.2753424162008
35, -1026.48131802902, -1216.8457220513728
36, -1751.495028428191, -1225.3447087896138
37, -1698.678305157716, -1233.276383725651
38, -1297.7149610423817, -1233.215186769546
39, -1254.8143722500129, -1231.902924759081
40, -1749.5313790288312, -1239.5023973121595
41, -1760.182415611244, -1247.0103776101316
42, -967.085452186876, -1235.063828325936
43, -1738.952202380457, -1242.2392254915815
44, -1672.0672770839592, -1248.6425997252704
45, -1342.682347982618, -1249.2396693283586
46, -1255.3623650517636, -1247.6385088922661
47, -1529.414394873248, -1251.7929912113595
48, -807.4641112929452, -1234.7919335138454
49, -1101.1678432707395, -1229.3626434188811
50, -1272.2423232044089, -1228.7350294658659
51, -1505.7599536556427, -1226.0723196329518
52, -769.6677740411224, -1218.033892800614
53, -1457.5100767558943, -1219.3083070842135
54, -1328.048459577772, -1218.2555339226112
55, -967.926410895319, -1215.6891270714766
56, -1244.3965038037823, -1219.7753416945748
57, -963.4611194240601, -1209.9813935059913
58, -758.7211744727759, -1190.219513374694
59, -1087.8006363098816, -1183.5121143896954
60, -851.3702318141106, -1169.1673145707862
61, -967.931342877302, -1161.4067317434353
62, -866.5273406098439, -1156.995598083657
63, -1726.5797229949226, -1169.200375419066
64, -1202.8291541239287, -1161.3264956010405
65, -765.3521230413645, -1143.7918886434657
66, -1607.580865006599, -1150.7752254268662
67, -741.1704572665218, -1129.0884061419918
68, -631.7769889034737, -1108.2213366234294
69, -1071.6350927449341, -1108.1468892555329
70, -1475.58157105356, -1113.8432407798084
71, -1319.2117609462484, -1110.903050512957
72, -1603.4657840236332, -1114.7459289660892
73, -1320.2173694665426, -1116.0531445289969
74, -879.3811775396133, -1106.2802593435815
75, -764.6509899610679, -1093.4257451837002
76, -1722.6596259144083, -1099.15951879766
77, -1525.8648330832864, -1097.197242018821
78, -978.03810623624, -1088.8740521630411
79, -764.4944733954198, -1080.0112114948256
80, -745.3701815300071, -1060.102894843019
81, -653.9710599926397, -1043.4366297917334
82, -645.9980245582342, -1027.6530472742934
83, -722.2280214244784, -1008.5394009086888
84, -641.698416353998, -986.8612726782949
85, -623.8759000300737, -975.101515269205
86, -974.4441188386519, -963.9499164290949
87, -625.0682902738941, -943.2474073582473
88, -585.0051095679266, -925.564716916829
89, -1353.500846242221, -927.0265224689074
90, -1627.793934778779, -926.4931391583144
91, -947.5830433952791, -915.8917587717551
92, -1695.1010876472928, -925.8179668124694
93, -627.4799833481973, -906.213417268248
94, -504.3411807239882, -883.2968779530584
95, -1613.8708996283294, -885.6348462702458
96, -501.93924285598683, -866.8484118029558
97, -1412.0003715446705, -865.8219281262218
98, -864.9483482451268, -867.3061871264508
99, -1522.1473292958276, -872.8420227307945
100, -380.90821749014634, -849.7459998785298
101, -260.4490522205082, -820.1479754258496
102, -1710.1978679015722, -833.9638577793421
103, -580.5598745525386, -816.2329240205559
104, -505.4322310218299, -797.8804941068124
105, -1446.3847543853772, -805.1304217860218
106, -380.8601247091647, -783.9158614171516
107, -867.3341889849488, -781.8143498651535
108, -253.51296292665245, -766.0244299871745
109, -1435.5598567936308, -770.7846213078303
110, -610.3272286757084, -764.5566766088225
111, -856.2495467259799, -762.1410909628544
112, -1730.9443270389415, -773.4932397099824
113, -124.82510624008191, -739.4028378750204
114, -502.1083665373653, -723.7301984962155
115, -1686.774408730139, -736.9626707231971
116, -965.3510291672558, -728.5262864893551
117, -1723.4090786035497, -742.6538694782544
118, -1736.016441569368, -760.2663905261215
119, -988.4307923652767, -758.6531151931023
120, -1620.5534407487423, -759.9139722696895
121, -123.13930179475223, -729.4408496629933
122, -492.2985280296629, -709.0128063069395
123, -244.65448911294936, -683.9779494430062
124, -0.5877314758149824, -658.030514584844
125, -250.53010966900538, -643.7680793340312
126, -123.73543039598945, -612.7642962334396
127, -1144.2645725253158, -608.526210716196
128, -249.98116878508998, -590.5270065133382
129, -1620.2011660386827, -602.3019833260166
130, -1705.4258010779179, -615.3757105862894
131, -124.1175564159592, -600.0326088751557
132, -123.07381742383883, -585.0236855593835
133, -0.8741116690887321, -564.3054965146621
134, -1725.2637081646492, -580.0698429558526
