1, -1136.7708206841683
2, -1570.506950060631
3, -1416.7319984704734
4, -1402.5767629830657
5, -1381.1452514143723
6, -1458.8607367761495
7, -1362.0132298233523
8, -1800.6556948184416
9, -1486.7076571382643
10, -1718.0271565378812
11, -1719.0401863858951
12, -1460.9845284768621
13, -1687.2937921755383
14, -1484.333699976311
15, -1641.4963339922626
16, -1510.7403202044839
17, -1830.3370610785364
18, -1652.394130591448
19, -1841.4325249208684
20, -1680.1422188286792
21, -1696.6261435682002
22, -1573.0027409784086
23, -1669.4357377197446
24, -1653.6551707656818
25, -1660.2000686245572
26, -1513.435126429398
27, -1350.5530731660529
28, -1575.4027426675787
29, -1324.815007253253
30, -1385.4265629829943
31, -1283.2557215033526
32, -1176.783604370296
33, -1308.4071833586518
34, -1379.4150694825298
35, -1186.3647907485015
36, -1379.164476455173
37, -1247.330808289995
38, -1133.6504644579331
39, -1250.142720147205
40, -1213.4259761057665
41, -1296.7461540471454
42, -1083.3677470680818
43, -1351.145693854191
44, -979.7642725854179
45, -1328.2673914328357
46, -1171.534779956356
47, -1107.6888014468461
48, -1114.0641717567562
49, -1193.3992520258187
50, -1119.0020285441212
51, -1115.737517354478
52, -1122.4005825672323
53, -1166.4364510129617
54, -1095.6985508930597
55, -1070.5399689491696
56, -1140.88884912476
57, -1106.4159434093363
58, -1011.5755629044905
59, -1011.6030422613773
60, -1116.2524600128195
61, -1051.1526610935698
62, -994.3617666693485
63, -992.5446998856876
64, -1108.5572264643185
65, -881.0939063257473
66, -994.3719608504557
67, -1049.8898149629129
68, -757.9414126591596
69, -626.3640917063045
70, -876.6678399476028
71, -802.8688199334471
72, -1055.3041415109337
73, -946.6796082123333
74, -701.4038580215879
75, -914.9622312954232
76, -907.1513960944434
77, -955.250865271091
78, -910.398540676477
79, -902.82897581703
80, -1006.232422950963
81, -1064.751422517832
82, -666.7949497987208
83, -947.0905150138884
84, -668.9277817602097
85, -993.4421215280845
86, -1039.7531108160772
87, -751.4583504822848
88, -805.1541699205567
89, -976.0682166691365
90, -974.3435689996463
91, -520.7095587977768
92, -841.34657313771
93, -628.3008905800584
94, -745.9265825654521
95, -1056.2163843194164
96, -252.24245632595017
97, -861.6161489907
98, -964.3498371609172
99, -768.1414079491649
100, -1052.5795609082745
101, -785.4438214591029
102, -880.4101008163977
103, -1104.3111158361457
104, -888.2338669751573
105, -1001.2460004643132
106, -787.346954563073
107, -1222.4414402453026
108, -893.4268315116857
109, -1075.7186685298946
110, -1205.3494571413069
111, -1237.3116883741989
112, -1223.5360177672135
113, -1175.502202526927
114, -605.5019208902341
115, -629.0475527490653
116, -771.632264924556
117, -1125.0947224021038
118, -1159.1958108552335
119, -610.4809083454695
120, -1144.5410204801271
121, -1247.3886266409318
122, -1087.329026528726
123, -1271.273768839636
124, -0.9034346444013598
125, -372.7319619300474
126, -1072.0825359133462
127, -1158.662707722958
128, -368.00264761281517
129, -1192.5661172455734
130, -1215.3000542582806
131, -1198.170815373721
132, -1208.912540565697
133, -128.75719455299372
134, -775.2002437263208
135, -489.07892202633315
136, -1013.7316003945401
137, -785.244743493739
138, -497.1451721227268
139, -242.9097713949358
140, -247.77986855832359
141, -254.078396076596
142, -759.5825342995134
143, -128.26335379125922
144, -490.0506575449367
145, -128.08590704792215
146, -373.2364311431231
147, -381.7693534896323
148, -249.9894968243006
149, -726.1103693155668
150, -495.64374105666525
151, -123.71619285478768
152, -1058.9911754907569
153, -507.60176226666204
154, -880.7938898867211
155, -635.9983140852995
156, -503.3124275155047
157, -626.1235037083194
158, -309.75730489383596
159, -128.00111875109278
160, -132.95374951792616
161, -632.902720144489
162, -628.5038762843549
163, -755.8526619931891
164, -718.121958090737
165, -127.75599423252316
166, -845.5912319686935
167, -888.5788614199663
168, -903.2935191088773
169, -875.7751955664005
170, -820.9898647844805
171, -997.682638760561
172, -783.5952593194824
173, -870.7554415993155
174, -751.7836274680233
175, -753.4025069044019
176, -982.5864101477949
177, -509.28392037744317
178, -784.6412508547727
179, -717.2743454828345
180, -749.7331151011945
181, -868.1350052738037
182, -1035.502727604722
183, -634.3862680068822
184, -764.7226274191827
185, -643.533714537863
186, -877.5023057588695
187, -762.5312607682624
188, -686.220906606953
189, -646.0551390509066
190, -129.52277679915716
191, -803.8491246264389
192, -801.7174426598385
193, -791.8069470110646
194, -969.2935850773941
195, -818.0655669507486
196, -755.0674350883374
197, -503.1404470347721
198, -151.03735249472723
199, -912.4162382945852
200, -1002.4331380601485
