1, -1777.824992888767
2, -1602.3120428731072
3, -1557.9355800818598
4, -1794.4269096805717
5, -1646.071806860412
6, -1680.4202363416775
7, -1856.9165171968489
8, -1767.4493599992259
9, -1608.6740784990716
10, -1884.0699571736316
11, -1767.2259780283694
12, -1783.2472706079886
13, -1623.0359211361454
14, -1629.6851528738796
15, -1610.0731704409027
16, -1740.7823704398277
17, -1837.254727537822
18, -1655.2016253045429
19, -1489.669295550241
20, -1601.959163487001
21, -1583.5849934023877
22, -1534.0146733109477
23, -1577.8161015850699
24, -1457.2628220000659
25, -1620.5413131095745
26, -1640.6849291824906
27, -1639.9825419525246
28, -1467.3146873397866
29, -1480.6743741623063
30, -1275.8198074576505
31, -1302.0999960200636
32, -1364.797687258684
33, -1198.3958864505391
34, -1355.138894846455
35, -1422.8757216803162
36, -1230.832801332926
37, -1308.1057617714043
38, -1324.0922638727811
39, -1403.2113871143897
40, -1291.812091644164
41, -1302.7164190678277
42, -1435.5480729690103
43, -1179.3769582305647
44, -1319.744396154833
45, -1340.7211662810257
46, -1385.8035352364054
47, -1232.501890311081
48, -1233.7368830874843
49, -1378.2597842209566
50, -1359.3342146113923
51, -1342.8536316209459
52, -1271.423654658439
53, -1187.75080873306
54, -1267.7295659916583
55, -1144.0404350851786
56, -1310.6983003246505
57, -1360.905342832419
58, -1193.6791169771989
59, -1307.592764781697
60, -1145.3148703251811
61, -1161.0108364187079
62, -1271.1914248014245
63, -1095.4233682058175
64, -1142.9351006087527
65, -1115.9503134849647
66, -1006.7911412466534
67, -1228.193103613802
68, -998.7482301898775
69, -1260.4032288080668
70, -1207.4885744030887
71, -1202.709253185016
72, -1245.3833261769787
73, -1102.3849199347137
74, -1140.5339938984184
75, -979.1004184172314
76, -991.9542872413646
77, -1121.6451651345994
78, -864.2892823882877
79, -1081.3295075387744
80, -1008.3471610950644
81, -872.5586603912008
82, -873.312846401528
83, -1120.0162763071828
84, -868.525364096402
85, -1120.979247411432
86, -654.6552444137502
87, -734.8623956128523
88, -987.8178744387986
89, -619.2008010499954
90, -506.9560719530167
91, -800.3213379681316
92, -964.0867886018353
93, -1002.6667525842322
94, -508.05155100310037
95, -1045.7366498006652
96, -1081.5520593618553
97, -1062.8124004066683
98, -1088.8590277379412
99, -1192.829844758148
100, -1199.5871441464271
101, -656.0639356649139
102, -1127.0196131055998
103, -1143.0645888520103
104, -884.2518587335941
105, -1170.1018433604308
106, -386.2629469175884
107, -729.2451542779507
108, -942.7761042914057
109, -1008.9635267600819
110, -1123.796485579199
111, -951.7042056846778
112, -669.1329756009628
113, -126.2623780807874
114, -364.6948111193654
115, -1214.302426651783
116, -1084.3618953000662
117, -1020.6417603439559
118, -633.9974890225388
119, -487.63179930041133
120, -125.9935020749225
121, -590.729045094696
122, -355.24725587055667
123, -123.00493888685594
124, -493.99744750739933
125, -125.13510958052336
126, -482.7048960703781
127, -245.7000697457013
128, -493.06658639675055
129, -367.56514899795513
130, -126.96583973800087
131, -125.19264446453997
132, -124.62175182673491
133, -240.80954775315826
134, -480.3164746099417
135, -518.589871256917
136, -509.23496160686665
137, -125.96623277112627
138, -488.3936642131725
139, -355.0237300013085
140, -244.12990309059037
141, -125.05141352756371
142, -377.1570999639919
143, -1.1174667315771825
144, -1.1846374431750792
145, -246.2335800762765
146, -244.12814148921512
147, -367.162775061519
148, -244.99636804110983
149, -127.5567010973228
150, -122.04686424507935
151, -127.89435212351457
152, -125.84565461575835
153, -248.08875925789056
154, -363.20910591597845
155, -246.8593819022061
156, -242.02296751106323
157, -242.90185366537753
158, -1.5050139579360937
159, -365.5625816494872
160, -123.67551834126242
161, -500.05396313470237
162, -127.13322257664113
163, -1.1221879829585617
164, -361.15680800460393
165, -124.36445185517294
166, -476.0224118100568
167, -633.5051998729972
168, -234.8493514626021
169, -125.00764581945302
170, -481.4263911589621
171, -119.38416312746277
172, -476.29751975636077
173, -243.30586491935813
174, -123.03664907273439
175, -478.89562218514885
176, -480.93863696537534
177, -0.07831964891294182
178, -123.20994846510725
179, -121.32380951912815
180, -500.5255425978331
181, -242.07977376622665
182, -513.1282603936901
183, -237.8931542028669
184, -126.69246354442986
185, -353.64257278079555
186, -120.88143559211733
187, -120.16921710331677
188, -233.50244405180015
189, -245.48462925280197
190, -123.605391172854
191, -125.87738516734176
192, -511.51280345535037
193, -350.4445321704988
194, -479.70265465729517
195, -124.65817561220265
196, -127.52346933722743
197, -239.95059163735937
198, -122.13310889262445
199, -118.54141359577677
200, -589.3921619174657
